,,,,,,,
,"ВИДЕОКАРТА VTX3D HD6570 DDR3 PCI 2GB 128bit 650MHz/1GHz PCI-E 2.1 x16, HDMI, DVI, VGA","966194  ",">10","2,897.00","2,043.50",$67.00,
,"ВИДЕОКАРТА VTX3D HD6670 DDR3 PCI 2GB 128bit 800MHz/1GHz PCI-E 2.1 x16, HDMI, DVI, VGA","966193  ",">10","3,197.00","2,287.50",$75.00,
,"ВИДЕОКАРТА VTX3D HD6770 DDR5 PCI 1GB 128bit 850MHz/4.8Gbps PCI-E 2.1 x16, HDMI, DVI, VGA","966192  ",">10","4,498.00","3,233.00",$106.00,
,"ВИДЕОКАРТА VTX3D HD6790 DDR5 PCI 1GB 256bit 840MHz/4200MHz PCI-E 2.1 x16, HDTV+HDCP HDMI DVI MiniDP","966190  ",">3","5,498.00","4,026.00",$132.00,
,"ВИДЕОКАРТА VTX3D HD6950 DDR5 PCI 2GB 256bit 800MHz/1250MHz PCI-E 2.1 x16 HDMI 2xDVI 2xMini DP","966188  ",2,"10,998.00","9,054.09",$296.86,
,"КАБЕЛЬ CC-PSU-6 INTERNAL POWER ADAPTER CABLE FOR PCI-EXPRESS","946257  ",">100",99.00,31.19,$1.02,
"5.6.2.12. ПРОЦЕССОРЫ",,,,,,,
"5.6.2.12.1. ПРОЦЕССОРЫ INTEL",,,,,,,
"5.6.2.12.1.1. ПРОЦЕССОРЫ INTEL SOCKET 775",,,,,,,
,"ПРОЦЕССОР DC E5700 3.0GHz/800MHz/2MB/S775/64BIT BOX","961923  ",">10","2,100.00","1,738.50",$57.00,
"5.6.2.12.1.3. ПРОЦЕССОРЫ INTEL SOCKET 1155",,,,,,,
,"ПРОЦЕССОР CORE i3-2100 3.1GHz 3MB LGA 1155 BOX","962133  ",">10","5,097.00","3,477.00",$114.00,
,"ПРОЦЕССОР CORE i3-2105 3.1GHz 3MB LGA 1155 BOX 65W","962477  ",">3","5,698.00","3,873.50",$127.00,
,"ПРОЦЕССОР CORE i3-2120 3.3GHz 3MB LGA 1155 BOX 65W","962473  ",">10","5,598.00","3,965.00",$130.00,
,"ПРОЦЕССОР CORE i5-2300 2.80GHz 6MB LGA1155 BOX","962033  ",">10","6,799.00","5,490.79",$180.03,
,"ПРОЦЕССОР CORE i5-2400 3.10GHz 6MB LGA1155 BOX 95W","962479  ",">3","7,398.00","5,642.50",$185.00,
,"ПРОЦЕССОР CORE i5-2400S 2.50GHz 6MB LGA1155 BOX 65W","966721  ",">3","7,098.00","5,490.00",$180.00,
,"ПРОЦЕССОР CORE i5-2500 3.30GHz 6MB LGA1155 BOX 95W","962480  ",">3","7,998.00","6,191.50",$203.00,
,"ПРОЦЕССОР CORE i7-2600 3.40GHz 8MB LGA1155 BOX","961844  ",2,"12,998.00","8,967.00",$294.00,
,"ПРОЦЕССОР INTEL DUAL CORE G540 2.5GHz 2MB LGA 1155 BOX","964329  ",1,"2,398.00","1,677.50",$55.00,
,"ПРОЦЕССОР INTEL DUAL CORE G620 2.6GHz 3MB LGA 1155 BOX","962474  ",">10","2,398.00","1,830.00",$60.00,
,"ПРОЦЕССОР INTEL DUAL CORE G630T 2.7GHz 3MB LGA 1155 BOX","966677  ",1,"3,298.00","2,348.50",$77.00,
,"ПРОЦЕССОР INTEL DUAL CORE G850 2.9GHz 3MB LGA 1155 BOX","962476  ",">10","3,598.00","2,470.50",$81.00,
"5.6.2.12.2. ПРОЦЕССОРЫ AMD",,,,,,,
"5.6.2.12.2.1. ПРОЦЕССОРЫ AMD AM2/AM3",,,,,,,
,"ПРОЦЕССОР AMD ATHLON II X2 260 3200/2*1024/AM3 BOX","962466  ",">10","2,498.00","1,982.50",$65.00,
,"ПРОЦЕССОР AMD ATHLON II X3 450 3200/3*512/AM3 BOX/95W/BOX","962465  ",2,"2,898.00","2,318.00",$76.00,
,"ПРОЦЕССОР AMD ATHLON II X3 455 3300/3*512/AM3 BOX/95W/BOX","962292  ",">3","3,297.00","2,501.00",$82.00,
,"ПРОЦЕССОР AMD FX-SERIES X4 4100 3600/12MB/95W/AM3+/BOX","964801  ",">10","5,998.00","3,660.00",$120.00,
,"ПРОЦЕССОР AMD FX-SERIES X6 6100 3900/14MB/95W/AM3+/BOX","966196  ",">10","7,498.00","5,002.00",$164.00,
,"ПРОЦЕССОР AMD PHENOM II X2 560 Black Edition 3300/2*512+6MB/AM3 BOX/80W","962463  ",">3","3,398.00","2,897.50",$95.00,
,"ПРОЦЕССОР AMD PHENOM II X2 565 Black Edition 3400/2*512+6MB/AM3 BOX/80W","962464  ",">3","3,998.00","3,111.00",$102.00,
,"ПРОЦЕССОР AMD PHENOM II X4 975 Black Edition 3600/8Mb/125W/AM3 BOX","962506  ",">3","6,698.00","5,307.00",$174.00,
,"ПРОЦЕССОР AMD PHENOM II X6 1075T BLACK EDITION 3000/6Mb/125W/AM3 BOX","962507  ",">3","6,598.00","5,337.50",$175.00,
,"ПРОЦЕССОР AMD PHENOM II X6 1090T BLACK EDITION 3200/6Mb/125W/AM3 BOX","962471  ",">3","6,998.00","5,459.50",$179.00,
"5.6.2.12.2.2. ПРОЦЕССОРЫ AMD FM1",,,,,,,
,"ПРОЦЕССОР AMD APU A4-3300 2.5GHZ/1Mb/HD6410/65W/FM1 BOX","964062  ",">10","3,198.00","2,074.00",$68.00,
,"ПРОЦЕССОР AMD APU A4-3400 2.7GHZ/1Mb/HD6410/65W/FM1 BOX","964063  ",">10","3,298.00","2,257.00",$74.00,
,"ПРОЦЕССОР AMD APU A6-3500 2.1GHZ/3Mb/HD6530/65W/FM1 BOX","964064  ",">10","4,198.00","2,745.00",$90.00,
,"ПРОЦЕССОР AMD APU A8-3850 2.9GHZ/4Mb/125W/FM1 BOX","963063  ",">3","5,498.00","4,239.50",$139.00,
"5.6.2.2. СИСТЕМЫ ОХЛАЖДЕНИЯ И ВЕНТИЛЯЦИИ",,,,,,,
"5.6.2.2.1. КУЛЕРЫ",,,,,,,
,"COOLER S370 IGLOO2412BULK","750786  ",">10",99.00,100.62,$3.30,
,"КУЛЕР THERMALTAKE CLP053ISGC-300","564642  ",1,,"1,414.90",$46.39,
"5.6.2.3. ПАМЯТЬ ОПЕРАТИВНАЯ",,,,,,,
"5.6.2.3.2. ПАМЯТЬ ОПЕРАТИВНАЯ ДЛЯ ПК DDR-2",,,,,,,
,"DIMM 2GB DDR-II 800 GOODRAM PC2-6400 GR800D264L*/2G","758605  ",">3",750.00,682.42,$22.37,
,"DIMM 512MB DDR-II FSC DEMO CORPORATIVE V26808-B4543-V967","867793  ",">3",299.00,368.50,$12.08,
,"DIMM DDR2-667 2GB PC2-5300 REG ECC","560767  ",2,"2,099.00","2,423.21",$79.45,
"5.6.2.3.3. ПАМЯТЬ ОПЕРАТИВНАЯ ДЛЯ ПК DDR-3",,,,,,,
,"DIMM 2GB DDR-3 1333 GOODRAM PC3-10600","562397  ",">100",698.00,320.35,$10.50,
,"DIMM 2GB DDR-3 1333 KINGSTON CL9 NON-ECC KVR1333D3N9/2G","129196  ",2,698.00,368.40,$12.08,
,"DIMM 2GB SODIMM DDR3 KINGSTON PC8500 KVR1066D3S8S7/2G","966000  ",">3",698.00,322.35,$10.57,
,"DIMM 4GB DDR-3 1333 KINGSTON CL9 NON-ECC KVR1333D3N9/4G","962629  ",">10",998.00,533.75,$17.50,
,"DIMM 4GB DDR-3 1333 PC3-10600 ub d ECC","963183  ",1,"4,590.00","3,991.00",$130.85,
,"DIMM 4GB DDR-3 GOODRAM CL9 1333MHZ PC3-10600","961861  ",">10",998.00,564.25,$18.50,
,"DIMM 4GB DDR-3 TRANSCEND 1333MHZ PC3-10600","964339  ",">3",998.00,598.63,$19.63,
,"DIMM 4GB SODIMM DDR3 KINGSTON PC10600 KVR1333D3S9/4G","966002  ",">10",998.00,552.60,$18.12,
"5.6.2.4. ЖЕСТКИЕ ДИСКИ",,,,,,,
"5.6.2.4.1. АКСЕССУАРЫ ДЛЯ ЖЕСТКИХ ДИСКОВ",,,,,,,
,"ВНЕШ.КОРПУС GEMBIRD EE3-UNAS-1 3,5"" IDE USB 2.0, E-NET(NAS)","811948  ",">3",699.00,820.00,$26.89,
,"МЕДИАПЛЕЕР LACIE LA_CINEMA MINI","966337  ",">10","3,698.00","3,023.98",$99.15,
,"МЕДИАПЛЕЕР NASH NMP-30HDLAN MKV/TS/AVI/MOV/MP4/MPG/2.5"" HDD/HDMI/USB2.0/LAN/WI-FI 802.11 b/g","966051  ",">10","2,998.00","1,935.93",$63.47,
"5.6.2.4.3. ЖЕСТКИЕ ДИСКИ ДЛЯ ПК SATA",,,,,,,
,"ЖЕСТКИЙ ДИСК 250GB SEAGATE ST250DM000 7200 16MB SATA-3","963060  ",">10","2,697.00","2,135.00",$70.00,
,"ЖЕСТКИЙ ДИСК 320GB SEAGATE ST320DM000 7200 16MB SATA-3","963058  ",">10","3,097.00","2,287.50",$75.00,
,"ЖЕСТКИЙ ДИСК 500GB SEAGATE ST500DM002 7200 16MB SATA-3","963059  ",">100","3,297.00","2,592.50",$85.00,
,"ЖЕСТКИЙ ДИСК 500GB WD WD5000ABYC 7200RPM SATA-II 16MB 3.5""","964518  ",">10","3,397.00","2,592.50",$85.00,
,"ЖЕСТКИЙ ДИСК SSD 120GB 3.5"" SATA-2 R285MB/W275MB/S OCZ VERTEX2 OCZSSD3-2VTX120G","964371  ",1,"6,298.00","5,065.50",$166.08,
,"ЖЕСТКИЙ ДИСК SSD 128GB 2.5"" SATA-2 R260MB/W210MB/S ADATA 596 TURBO AS596TB-128GM-NP + HDD ENCLOSURE","964367  ",">3","6,498.00","5,065.50",$166.08,
"5.6.2.4.6. ЖЕСТКИЕ ДИСКИ ДЛЯ НОУТБУКОВ",,,,,,,
,"ЖЕСТКИЙ ДИСК 2.5"" 500GB HITACHI TRAVELSTAR 5400 8MB SATA-2","966723  ",">10","3,097.00","2,456.00",$80.52,
"5.6.2.5. НАКОПИТЕЛИ",,,,,,,
"5.6.2.5.1. DVD-R, DVD+RW, DVD-RAM ДИСКОВОДЫ",,,,,,,
,"DVD+/-RW LG GH22NS BLACK SATA 22X/22X/12X OEM","961710  ",">10",799.00,506.55,$16.61,
,"DVD+/-RW SAMSUNG SH-S222AB/BEBE ЧЕРНЫЙ OEM SATA","962700  ",">100",798.00,491.20,$16.10,
"5.6.2.5.5. BLU-RAY ПРИВОДЫ",,,,,,,
,"BLU-RAY BD-RE LG BH08LS20 LS SATA ЧЕРНЫЙ","125269  ",1,"5,199.00","5,800.00",$190.16,
"5.6.2.5.7. НАКОПИТЕЛИ ДРУГИЕ",,,,,,,
,"CARD-READER JET CR0012 BLACK 3.5","965894  ",">3",400.00,242.40,$7.95,
"5.6.2.6. КОНТРОЛЛЕРЫ",,,,,,,
"5.6.2.6.1. КОНТРОЛЛЕРЫ",,,,,,,
,"КОНТРОЛЛЕР GEMBIRD LPC-1 PARALLEL PORT PCI add-on card","962181  ",">3",598.00,209.44,$6.87,
,"СЕТЕВАЯ КАРТА D-LINK DGE-528T UTP 10/100/1000 PCI","965319  ",">10",698.00,252.00,$8.26,
"5.6.2.7. ЗВУКОВЫЕ КАРТЫ И TV-ТЮНЕРЫ",,,,,,,
"5.6.2.7.2. ЗВУКОВАЯ КАРТА ВНУТРЕННЯЯ",,,,,,,
,"ЗВУКОВАЯ КАРТА CREATIVE SOUND BLASTER AUDIGY SE","964335  ",">10","1,198.00",693.43,$22.74,
"5.6.2.7.5. КАРТА TV-ТЮНЕР ВНЕШНЯЯ",,,,,,,
,"TV TUNER ICONBIT EXT TV-HUNTER DIGITAL STICK U200 DVB-T USB2.0","966833  ",">10","1,698.00",924.31,$30.31,
"5.6.2.9. ПЕРЕХОДНИКИ, РАЗЪЕМЫ, КАБЕЛИ",,,,,,,
"5.6.2.9.1. ПЕРЕХОДНИКИ, РАЗЪЕМЫ, КАБЕЛИ",,,,,,,
,"КАБЕЛЬ ПИТАНИЯ ДЛЯ ВИДЕОКАРТ PC-BTXPCIE/CC-PSU-6","558932  ",">100",59.00,12.98,$0.43,
,"ПЕРЕХОДНИК AUS03 GMB ДЛЯ ПОДКЛЮЧЕНИЯ HDD-SATA K USB 3.0","965176  ",">10",589.00,478.63,$15.69,
,"ШЛЕЙФ SATA CC-SATA-PS 15CM POWER CABLE","961833  ",">100",59.00,14.84,$0.49,
,"ШЛЕЙФ SATA CC-SATA-PSY","961827  ",">100",79.00,21.14,$0.69,
"5.6.3. ПЕРИФЕРИЙНОЕ ОБОРУДОВАНИЕ",,,,,,,
"5.6.3.1.1. WEB-КАМЕРЫ",,,,,,,
,"WEB CAMERA A4-TECH PK-335E","749381  ",">10",699.00,320.00,$10.49,
,"WEB CAMERA A4-TECH PK-835* 0,3MPX USB NOTEBOOK WEBCAM","548404  ",">10",699.00,340.00,$11.15,
,"WEB CAMERA CANYON CNR-WCAM413*G 1.3MPX CMOS USB BLACK/BLUE","749566  ",">100",659.00,380.00,$12.46,
,"WEB CAMERA CANYON CNR-WCAM420* 2MPX CMOS USB","124773  ",">100",879.00,461.50,$15.13,
,"WEB CAMERA CANYON CNR-WCAM613G* 1.3MPX CMOS USB","124772  ",">10",699.00,434.50,$14.25,
,"WEB CAMERA CANYON CNR-WCAM620* 2MPX CMOS USB","560976  ",">10",999.00,571.00,$18.72,
,"WEB CAMERA CANYON CNR-WCAM713*G(G1) 1.3MPX CMOS USB","125748  ",">10",699.00,392.50,$12.87,
,"WEB CAMERA CANYON CNR-WCAM813* 1.3MPX CMOS USB","445487  ",">10",699.00,442.50,$14.51,
,"WEB CAMERA CANYON CNR-WCAM820* 2MPX CMOS USB","452565  ",">100",899.00,541.50,$17.75,
,"WEB CAMERA CANYON CNR-WCAM913* 1.3MPX CMOS USB","562200  ",">10",769.00,443.00,$14.52,
,"WEB CAMERA CREATIVE LIVE CAM CHAT HD BLACK","964418  ",">10","1,399.00",922.00,$30.23,
,"WEB CAMERA CREATIVE LIVE CAM SYNC BLACK","964416  ",">3",699.00,418.00,$13.70,
,"WEB CAMERA DIALOG WC-03U* black - 350K USB","965056  ",">10",499.00,316.57,$10.38,
,"WEB CAMERA DIALOG WC-05U* black - 350K USB","965059  ",">10",499.00,377.18,$12.37,
,"WEB CAMERA DIALOG WC-15U* black - 1,3M USB","965063  ",">10",699.00,465.59,$15.27,
,"WEB CAMERA GEMBIRD USB CAM0360U-1","548380  ",">100",599.00,352.00,$11.54,
,"WEB CAMERA GEMBIRD USB CAM66U","812391  ",">10",499.00,296.50,$9.72,
,"WEB CAMERA GEMBIRD USB CAM67U","944216  ",">10",499.00,296.50,$9.72,
,"WEB CAMERA GEMBIRD USB CAM81U","122236  ",">10",699.00,408.00,$13.38,
,"WEB CAMERA LOGITECH C170","964184  ",">3",899.00,433.00,$14.20,
,"WEB CAMERA LOGITECH C210","548392  ",">10","1,199.00",531.00,$17.41,
,"WEB CAMERA SVEN CU-2.1","443583  ",">100",499.00,310.70,$10.19,
"5.6.3.2. МОДЕМЫ, ФАКС-МОДЕМЫ",,,,,,,
"5.6.3.2.1. ADSL МОДЕМЫ И МАРШРУТИЗАТОРЫ",,,,,,,
,"IP-ТЕЛЕФОН D-LINK DPH-150S/E/F1","964306  ",">3","1,997.00","1,689.05",$55.38,
,"БЕСПРОВОДНОЙ АДАПТЕР D-LINK DWA-140 RANGEBOOSTER USB 2.0 802.11 b/g/n","964579  ",">10",697.00,536.95,$17.60,
,"МАРШРУТИЗАТОР D-LINK DIR-100 1*WAN 4*LAN","125064  ",">3","1,498.00",801.36,$26.27,
,"МАРШРУТИЗАТОР EDIMAX BR-6228NC 150M 1*WAN, 4*LAN 10/100, WIFI 802.11B/G/N","966795  ",">10","1,498.00",939.40,$30.80,
,"МОДЕМ D-LINK DSL-2650U 1*DSL 4*LAN 2*USB WIFI","125066  ",">10","2,299.00","1,220.45",$40.01,
,"СПЛИТТЕР D-LINK DSL-30CF Xdsl","779761  ",">10",158.00,73.86,$2.42,
"5.6.3.2.2. DIALUP-МОДЕМЫ",,,,,,,
,"МОДЕМ ACORP L100 CG19C091182","943879  ",1,199.00,180.00,$5.90,
,"МОДЕМ D-LINK DFM-562IS V.92","749725  ",1,299.00,256.84,$8.42,
,"МОДЕМ ZYXEL OMNI 56K EXT MINI","756768  ",">3","1,459.00","1,391.93",$45.64,
"5.6.3.2.3. МОДЕМЫ, ШЛЮЗЫ, ТЕРМИНАЛЫ ДЛЯ СЕТЕЙ МОБИЛЬНОЙ СВЯЗИ",,,,,,,
,"КОММУТАТОР D-LINK DGS-1005D GIGABIT SWITCH 5PORT10/100/1000","555959  ",2,"1,209.00",818.00,$26.82,
,"СЕТЕВАЯ КАМЕРА D-LINK DCS-2103","556458  ",">3","3,998.00","3,423.60",$112.25,
,"СЕТЕВАЯ КАМЕРА D-LINK DCS-2130","964388  ",2,"5,498.00","4,070.00",$133.44,
,"СЕТЕВАЯ КАМЕРА D-LINK DCS-930","964547  ",">3","2,297.00","1,711.80",$56.12,
,"СЕТЕВОЙ ДИСКОВЫЙ МАССИВ D-LINK DNS-325","964548  ",2,"5,697.00","4,564.80",$149.67,
"5.6.4.1. ПРИНТЕРЫ",,,,,,,
"5.6.4.1.1. ПРИНТЕРЫ ЛАЗЕРНЫЕ",,,,,,,
,"ГАРАНТИЙНЫЙ ТАЛОН GENERIC WARR.CARD RU(OPP) (ПРИНТЕР)","962518  ",">10",10.00,4.77,$0.16,
,"ЖИДКОСТЬ АНТИСТАТИК ДЛЯ ЧИСТКИ ОПТИКИ AF 250 МЛ","961822  ",">3",500.00,255.61,$8.38,
,"ПРИНТЕР HP LJ P1102","194063  ",">100","3,397.00","2,440.00",$80.00,
,"ПРИНТЕР SAMSUNG CLP-320/XEV","233599  ",2,"6,999.00","4,426.88",$145.14,
,"ПРИНТЕР SAMSUNG CLP-320N/XEV","233717  ",">10","5,997.00","4,856.28",$159.22,
,"СЕТЕВОЙ КОНТРОЛЛЕР NETWORK BOARD NB-C2","457963  ",">3","5,599.00","5,512.83",$180.75,
"5.6.4.1.2. ПРИНТЕРЫ СТРУЙНЫЕ",,,,,,,
,"ПЛОТТЕР CANON IPF710","961639  ",">3","89,997.00","82,711.87","$2,711.86",
,"ПРИНТЕР CANON IP2700","961531  ",">10",997.00,930.00,$30.49,
,"ПРИНТЕР CANON PIXMA IX-6540","965412  ",">3","8,997.00","7,293.00",$239.11,
,"ПРИНТЕР EPSON L100 (СНПЧ)","963562  ",">3","5,498.00","4,389.32",$143.91,
"5.6.4.1.5. ПРИНТЕРЫ ТЕРМОСУБЛИМАЦИОННЫЕ",,,,,,,
,"ФОТОПРИНТЕР CANON SELPHY CP800 WHITE","961386  ",">10","2,499.00","1,990.00",$65.25,
"5.6.4.2. СКАНЕРЫ",,,,,,,
"5.6.4.2.2. СКАНЕРЫ",,,,,,,
,"ПО UM-KIT LIDE-110 UKRAINIAN","965420  ",">10","1,997.00",900.00,$29.51,
,"ПО UM-KIT LIDE-210 UKRAINIAN","965421  ",">10","1,997.00",900.00,$29.51,
,"СКАНЕР CANON CS-5600F","965411  ",">3","4,497.00","4,000.00",$131.15,
,"СКАНЕР EPSON PERFECTION V330","965053  ",">3","3,498.00","2,990.39",$98.05,
"5.6.4.3. КОПИРЫ",,,,,,,
"5.6.4.3.1. КОПИРОВАЛЬНЫЕ АППАРАТЫ",,,,,,,
,"ГАРАНТИЙНАЯ КАРТА WARRANTY CARD RU DIMS","962075  ",">3",10.00,5.15,$0.17,
,"ИНСТРУКЦИЯ ПО ЭКСПЛУАТАЦИИ CANON IR2018I","122719  ",">10",100.00,53.52,$1.75,
,"КОПИР CANON IR2530I","963050  ",1,"119,997.00","95,040.00","$3,116.07",
"5.6.4.3.2. МОДУЛИ ДЛЯ КОПИРОВАЛЬНЫХ АППАРАТОВ",,,,,,,
,"DUPLEX UNIT A1 IR2016","782910  ",">3","5,669.00","5,316.59",$174.31,
,"POWER SUPPLY KIT Q1","126526  ",">3","1,049.00","1,063.93",$34.88,
,"ГАРАНТИЙНАЯ КАРТА WARRENTY CARD RU OFF.&LFP","446697  ",">10",10.00,50.00,$1.64,
,"ИНСТРУКЦИЯ ПО ЭКСПЛУАТАЦИИ IRC3580/i/3080/i/2380i I.B/RUS","434427  ",1,50.00,25.48,$0.84,
,"ЛОТОК CASETTE FEEDING MODULE-P1 ДЛЯ КОПИРА IR2016","828251  ",">3","11,279.00","10,885.92",$356.92,
,"ПЬЕДЕСТАЛ ДЛЯ IR2018 HIGH","758371  ",2,"6,369.00","6,329.57",$207.53,
,"ПЬЕДЕСТАЛ ДЛЯ IR25XX","962523  ",1,"7,997.00","5,109.67",$167.53,
,"СЕТЕВАЯ КАРТА CANON NW IF ADAPTER IN-E14","964537  ",1,"2,997.00","2,331.00",$76.43,
"5.6.4.4. МНОГОФУНКЦИОНАЛЬНЫЕ УСТРОЙСТВА",,,,,,,
"5.6.4.4.1. МФУ ЛАЗЕРНЫЕ",,,,,,,
,"КЛЮЧ АКТИВАЦИИ UNIV.SEND KIT R1","965422  ",">3","1,997.00",900.00,$29.51,
,"МФУ CANON IR ADV2020L","965413  ",1,"56,000.00","46,680.48","$1,530.51",
,"МФУ CANON l-SENSYS 8330CDN","964122  ",">3","24,997.00","20,239.39",$663.59,
,"МФУ CANON l-SENSYS MF4410","961441  ",">10","6,499.00","4,700.00",$154.10,
,"МФУ CANON l-SENSYS MF4430","961722  ",2,"7,997.00","5,185.00",$170.00,
,"МФУ CANON l-SENSYS MF4450","962520  ",">3","8,997.00","6,900.00",$226.23,
,"МФУ CANON l-SENSYS MF4550D","962519  ",1,"9,997.00","8,200.00",$268.85,
,"МФУ HP LJ CM1415FN","965515  ",">3","13,997.00","12,653.20",$414.86,
,"МФУ SAMSUNG CLX-3185/XEV COLOR","961322  ",">10","8,997.00","7,415.28",$243.12,
,"МФУ SAMSUNG CLX-3185N/XEV COLOR","961323  ",">10","9,997.00","8,239.60",$270.15,
,"МФУ SAMSUNG CLX-3185W/XEV COLOR","966124  ",">10","10,997.00","8,239.60",$270.15,
,"МФУ SAMSUNG SCX-3200/XEV","961317  ",">10","5,997.00","5,044.41",$165.39,
,"МФУ SAMSUNG SCX-4623F/XEV ФАКС","193773  ",">10","7,297.00","6,042.13",$198.10,
,"МФУ SAMSUNG SCX-4623FN/XEV ФАКС","961318  ",">10","7,497.00","6,592.04",$216.13,
,"МФУ SAMSUNG SCX-4728FD","966123  ",">10","10,997.00","8,568.82",$280.94,
,"МФУ SAMSUNG SCX-4833FD","966121  ",">10","14,997.00","11,341.61",$371.86,
,"МФУ SAMSUNG SCX-4833FR","966122  ",">3","16,997.00","13,043.98",$427.67,
"5.6.4.4.2. МФУ СТРУЙНЫЕ",,,,,,,
,"МФУ CANON MP250","125871  ",">10","1,777.00","1,290.00",$42.30,
,"МФУ CANON PIXMA MG5140","961380  ",">100","2,997.00","2,300.00",$75.41,
,"МФУ CANON PIXMA MG5240","961381  ",">10","4,997.00","4,725.71",$154.94,
,"МФУ CANON PIXMA MG6140","961382  ",">10","6,997.00","6,000.00",$196.72,
,"МФУ CANON PIXMA MG8240","965954  ",">3","12,998.00","10,129.93",$332.13,
,"МФУ CANON PIXMA MP280","961488  ",">100","1,497.00","1,200.00",$39.34,
,"МФУ CANON PIXMA MP495","961379  ",">10","2,697.00","1,890.00",$61.97,
,"МФУ EPSON STYLUS SX230","966252  ",">3","2,997.00","2,456.20",$80.53,
,"МФУ EPSON STYLUS SX425W","193996  ",">3","3,899.00","2,966.83",$97.27,
"5.6.5. МАТЕРИАЛЫ ДЛЯ ПЕЧАТИ",,,,,,,
"5.6.5.1.01. КАРТРИДЖИ",,,,,,,
,"КАРТРИДЖ MB4016 (MINOLTA PPRO1100)","750076  ",">3",,"2,847.79",$93.37,
,"КАРТРИДЖ RICOH AP1400/AP1600","944090  ",">10",,"3,537.05",$115.97,
,"КАРТРИДЖ SHARP SF-216T","944085  ",">3",,476.20,$15.61,
,"КАРТРИДЖ XEROX N4525 113R00195","782802  ",">3",,"10,655.68",$349.37,
"5.6.5.1.02. ТОНЕРЫ",,,,,,,
,"БАРАБАН ДЛЯ HP LJ1160/1320 FUJI","757112  ",">3",,206.54,$6.77,
,"ТОНЕР C4127 HP LJ 4000/4000T/4000N/4500NT (EP-52) 450 Г. PROFILINE AQC","127446  ",">3",,220.87,$7.24,
,"ТОНЕР CANON C-EXV 21 TONER BK/IRC","127552  ",">3",,"1,290.69",$42.32,
,"ТОНЕР CANON C-EXV 21 TONER M/IRC","127548  ",1,,"4,107.12",$134.66,
,"ТОНЕР CANON C-EXV 21 TONER Y/IRC","127585  ",2,,"4,107.12",$134.66,
,"ТОНЕР CANON C-EXV1 (IR 4600/5000/6000)","750584  ",">10",,"2,325.51",$76.25,
,"ТОНЕР CANON C-EXV11 (IR2230/2270/2870/3025)","750585  ",">3",,"1,724.60",$56.54,
,"ТОНЕР CANON C-EXV16 BK (CLC4040/CLC5151)","782809  ",1,,"2,190.04",$71.80,
,"ТОНЕР CANON C-EXV16 C (CLC4040/CLC5151)","782810  ",">3",,"4,389.41",$143.92,
,"ТОНЕР CANON C-EXV16 M (CLC4040/CLC5151)","782811  ",">3",,"4,389.41",$143.92,
,"ТОНЕР CANON C-EXV16 Y (CLC4040/CLC5151)","782812  ",">3",,"4,285.90",$140.52,
,"ТОНЕР CANON C-EXV30 BLACK (IRAC9060)","233600  ",1,,"4,278.75",$140.29,
,"ТОНЕР CANON C-EXV30 CYAN (IRAC9060)","233648  ",2,,"4,418.04",$144.85,
,"ТОНЕР CANON C-EXV30 MAGENTA (IRAC9060)","233816  ",">3",,"4,418.04",$144.85,
,"ТОНЕР CANON C-EXV30 YELLOW (IRAC9060)","233818  ",2,,"4,418.04",$144.85,
,"ТОНЕР CANON C-EXV5 (IR1600/1605/1610/2000)","750590  ",1,,"1,459.05",$47.84,
,"ТОНЕР CANON C-EXV8 MAGENTA","125105  ",1,,"3,897.01",$127.77,
,"ТОНЕР CANON GP 215 (GP210/215/220/225)","750605  ",">3",,765.85,$25.11,
,"ТОНЕР CANON GP 335 (GP285/335/405)","750606  ",">3",,"1,587.29",$52.04,
,"ТОНЕР CANON NPG-1 (NP1215/6216/6317/6416)","750617  ",">100",,224.54,$7.36,
,"ТОНЕР CANON NPG-12 (NP6085/9085)","750619  ",">3",,"1,536.57",$50.38,
,"ТОНЕР CANON NPG-13 (NP6028/6035)","750620  ",">3",,989.97,$32.46,
,"ТОНЕР CANON NPG-7 (NP6025/6030/6330)","750622  ",">3",,713.35,$23.39,
,"ТОНЕР CANON NPG-9 (NP-6016/6018/6218/6521/6621)","750623  ",2,,"1,664.27",$54.57,
,"ТОНЕР KYOCERA (FS-1700/3700)","124199  ",2,,720.49,$23.62,
,"ТОНЕР KYOCERA KM-1500/FS-1000/1010 ОРИГИНАЛЬНЫЙ (TK-100)","543635  ",">3",,"2,028.14",$66.50,
,"ТОНЕР KYOCERA TK-130 ДЛЯ FS-1300D/1028 MFP/1128 MFP ( НА 7200 КОПИЙ)","540784  ",">10",,"3,293.32",$107.98,
,"ТОНЕР MINOLTA Di1610/TN-113","944092  ",">3",,"1,657.48",$54.34,
,"Тонер Mita KM-1525/1530/1570/2030/2070","942997  ",">3",,"1,054.21",$34.56,
,"ТОНЕР MITA KM-2530/3530","750614  ",">3",,"4,173.69",$136.84,
,"ТОНЕР PANASONIC KX-FL501/502/503","750626  ",2,,643.88,$21.11,
,"ТОНЕР PL EPSON 125ГР (EPL-5700/6900/6100/6200/7100)","947813  ",">3",,97.12,$3.18,
,"ФОТОБАРАБАН HP LJ 1200/1150/1300/1220/1000","127203  ",">3",,156.57,$5.13,
